"Summary","Game_Id"
"Jae'Sean Tate drives towards the basket, goes behind the back and slams home the impressive dunk. (0:21) James Harden was back in a Houston uniform. It’s still unclear how many more times that’ll happen. The three-time defending NBA scoring champion made his preseason debut with the Rockets on Tuesday night, after starting to practice with his team just one day earlier following a late arrival to training camp amid incessant trade speculation. Harden scored 12 points in 21 minutes and the Rockets beat the San Antonio Spurs 112-98. Harden also had four assists, three rebounds and two steals. He checked out for the final time with 5:02 left in the third quarter, having missed his final four shots. John Wall and Ben McLemore each had 15 points for the Rockets, who got 11 points apiece from Eric Gordon and Jae’Sean Tate and 11 rebounds from DeMarcus Cousins. As expected, Wall and Harden were the starters in the Houston backcourt. “It can be really good,"" first-year Rockets coach Stephen Silas said. “To have two dynamic ballhandlers on the floor who can do a bunch of different things, play off each other, create for each other, it can be really, really good."" Harden was not planning to address reporters after the game. “Just happy to see him back out there on the floor,"" McLemore said. Lonnie Walker IV scored 17 for the Spurs, who got 13 points, seven assists and five rebounds from Dejounte Murray. LaMarcus Aldridge scored 12, while Rudy Gay and Devin Vassell each added 11 for San Antonio. Harden seemed anything but disinterested to start his first live game action of the season. He stood immediately to the right of Silas in the pregame huddle, his eyes staring intently at whatever the coach was sketching on a dry-erase clipboard before taking the floor. Harden's first shot was a made straightaway 3-pointer and his second attempt led to him getting fouled from beyond the arc and making three free throws. So, his shooting touch was there, at least at the outset — as was his touch on passes. He connected with Danuel House on a three-quarter-court chest pass to set up a dunk late in the opening quarter, timing clearly not much of an issue after a couple months off. Harden went 3 for 10 from the field, including 2 for 6 from 3-point range. He also went 4 for 5 at the free-throw line. “I thought our young guys played him pretty wisely,"" Spurs coach Gregg Popovich said. “I think we fouled him one time on a 3-point shot, but that's going to happen with him. He's pretty clever. We were better on him than we were John Wall. I thought John Wall got by us much too often."" Wall said he isn't recruiting Harden to stay in Houston, focusing instead on how they can work best together as teammates now. “He's going to do what's best for him. ... I don't try to ask him about that because that's his personal business,"" Wall said. The Rockets lost guard Chris Clemons with 9:58 left, after he was taken off the court in a wheelchair. Clemons made a 3-pointer for an 87-74 Houston lead, and after retreating to the defensive end for the ensuing possession, appeared to take a bad step and immediately began reaching for his right Achilles area. There was no immediate diagnosis of Clemons’ injury, but given his reaction when it happened and as he was being wheeled off the floor it was reasonable to think that the Rockets were bracing for bad news. “Right when it happened, I knew exactly what it was,"" said Wall, who has dealt with Achilles surgery himself. There are four games Wednesday, followed by seven on Thursday, eight on Friday and then three in the preseason finales Saturday. The regular season begins on Dec. 22. Tuesday’s games: 76ERS 108, CELTICS 99 At Philadelphia, Shake Milton scored 19 points, Joel Embiid added 18 and Tobias Harris finished with 16 points and a game-high nine rebounds for the 76ers in the preseason opener for both clubs. Ben Simmons had 10 points and six assists for Philadelphia. Jeff Teague scored 18 for Boston. He shot 7 for 9 on a night where some Celtics struggled mightily from the field; Jaylen Brown made his first shot and went 0 for 10 the rest of the way, and Jayson Tatum finished just 4 for 13. Payton Pritchard had 12 of his 16 points in the fourth quarter for Boston. Tatum finished with 10 points.","401265849"
"No Recap Available","401265850"
"No Recap Available","401265851"
"No Recap Available","401265852"
"No Recap Available","401265853"
"No Recap Available","401265854"
"No Recap Available","401265855"
"No Recap Available","401265856"
"No Recap Available","401265857"
"No Recap Available","401265858"
"No Recap Available","401265859"
"No Recap Available","401265860"
"No Recap Available","401265861"
"No Recap Available","401265862"
"No Recap Available","401265863"
"No Recap Available","401265864"
"No Recap Available","401265865"
"No Recap Available","401265866"
"No Recap Available","401265867"
"No Recap Available","401265868"
"No Recap Available","401265869"
"No Recap Available","401265870"
"No Recap Available","401265871"
"No Recap Available","401265872"
"Duncan Robinson knocks down a Christmas Day record-tying seven 3-pointers to help the Heat beat the Pelicans. (1:10) MIAMI -- — Erik Spoelstra remained perfect on Christmas, and a record-tying show from Duncan Robinson helped him stay that way. Robinson made seven 3-pointers — tying the Christmas single-game mark — and scored 23 points, helping the Heat beat the New Orleans Pelicans 111-98 to start the NBA’s holiday quintupleheader Friday. “It's super special to play in Christmas,"" Robinson said. “I certainly don't take it for granted."" Goran Dragic scored 18 points, Bam Adebayo had 17 and Avery Bradley finished with 12 for Miami, and Spoelstra improved his Christmas record as Heat coach to 8-0. “I wasn't even aware of that,"" Spoelstra said. “Just shows you that we've had some really good teams here and teams that have had the opportunity to play on Christmas."" Precious Achiuwa and Tyler Herro each scored 11 for Miami, which lost Jimmy Butler at halftime with right ankle stiffness. Zion Williamson had 32 points and 14 rebounds in 38 minutes for New Orleans — the rebounds and minutes both being career highs. Brandon Ingram finished with 28 points. But the Pelicans shot 40% to Miami’s 51%. “We made some defensive mistakes that we shouldn't have,"" said Josh Hart, who scored 12 for New Orleans. “Lack of communication. We've got to communicate better on the defensive end."" Robinson’s seven 3s tied the Christmas mark Ingram set last year. “The guy is a great, great shooter. He's going to have nights like that,"" Pelicans coach Stan Van Gundy said. “But at least three of them were ones where we could have done a better job."" JJ Redick’s 3-pointer with 7:43 left cut Miami’s lead to 91-85 and came during a stretch when the Heat went five minutes without a field goal. But the Pelicans got no closer. The Heat restored order by scoring 11 of the game’s next 13 points, and when Achiuwa — the rookie who had strong defensive minutes — forced Williamson into a turnover with 3:55 left, the entire Miami bench rose in celebration. “We knew they would make a run, but we stayed composed,"" Dragic said. New Orleans led 17-9 midway through the opening quarter — and got outscored 52-21 by Miami over the next 13½ minutes, with the Heat hitting nine of their 13 first-half 3s in that span on the way to a 23-point lead. The Pelicans chipped away, getting within 66-53 at the half and 88-79 after three. But New Orleans shot only 30% in the final quarter and Ingram went scoreless in those 12 minutes after playing the entire third period. Van Gundy lamented playing Ingram so much in the third. “Probably not optimal play-calling on my part, either,"" Van Gundy said. TIP-INS Pelicans: Williamson's previous career high was 34 minutes. ... Redick fouled out for the second time in 898 career regular-season games, and missed six of his seven shots. ... The Pelicans are now 1/3 on Christmas. Heat: Andre Iguodala started the second half for Butler. ... Miami improved to 11-2 on Christmas. It hadn’t played on the holiday since beating New Orleans in 2015, and hasn’t lost on Dec. 25 since 2007. SEASON’S GREETINGS Heat forward Moe Harkless this week helped pay rent for about 50 New York families in dire economic circumstances this holiday season, plus covered lost wages and other essential expenses. “Means the world to me,” Harkless said. COMING HOME Veteran ref John Goble was crew chief and got to be home for Christmas; he’s a Miami native. Marc Davis (lives in Chicago, crew chief Friday in Milwaukee) and John Goble (lives in Connecticut, crew chief Friday in Boston) also got to work near home for Christmas.","401266794"
"Kawhi Leonard goes for 23 points and Paul George adds 21 in the Clippers' 121-108 win vs. the Nuggets. (2:21) DENVER -- — Kawhi Leonard was hurt and the Denver Nuggets were mounting a rally like they did three months ago. This time, the Los Angeles Clippers didn’t allow Denver to complete the comeback. Leonard had 21 points before taking an elbow to the face in the fourth quarter, Paul George scored 23 points and had nine assists, and Los Angeles beat the Nuggets 121-108 on Friday night. It was the second straight big win for LA, which beat the Lakers on Tuesday night. “We’re a different team than last year,” George said. The Clippers led by 11 with 6:11 left Friday night when Serge Ibaka went up for a rebound and caught the side of his teammate’s face with his right elbow. Leonard lay bleeding on the court before walking to the locker room. “He got up and walked off the floor, so he’s going to be good,” LA coach Tyronn Lue said. Leonard was ruled out shortly thereafter and was being evaluated postgame, but it did put a scare into George. “Really worried. I was thinking the worst,” George said. “I didn’t know if he was concussed or what actually happened, I just saw him laying on the ground. That was first and foremost, making sure he was OK.” The Clippers didn’t need Leonard to close out a Nuggets team that upset them in the second round of the Western Conference semifinals last season. Nikola Jokic finished with 24 points, 10 assists and nine rebounds for Denver, which has dropped its first two games of the season. Jamal Murray added 23 points, 13 coming in the fourth. The Nuggets rallied from double-digit second-half deficits in Games 5, 6 and 7 of the second-round series in September, winning all three and wiping out LA’s 3-1 lead to advance to the Western Conference finals. It was a surprising end for a team many thought could beat the Lakers and advance to the NBA Finals. George said he has put that disappointment in the past. “I buried last year, left last year in the bubble,” he said. “This is a new season, new team, new goals, new everything. I was ready and poised and confident coming into this year, and I was prepared coming into this season.” Denver wasn’t able to do it again but made a run after trailing by 24 late in the third quarter. The Nuggets used an 11-0 run into early in the fourth, and two 3-pointers by Murray sliced a 98-74 deficit to 106-95 with 7:35 left. “When you’re down 25, it’s about pride and about effort,” Murray said. “We wanted to play hard and let the lead take care of itself. We saw the lead chip away like we did in the playoffs, we just couldn’t get over the hump.” Leonard went out soon after but Denver never got the deficit under 10. “They made a run, we lost Kawhi so we could have lost our composure, lost our game, but we took a good timeout,” Nicolas Batum said. “We kept moving the ball and made big shots.” TIP-INS Clippers: F Marcus Morris (sore right knee) missed his second straight game, but coach Lue said he is day-to-day. “He’s been doing his own rehab with the sports science team and he’s progressing,” Lue said. Nuggets: F JaMychal Green sat out with a left calf strain. Green, who played for the Clippers last season, has yet to play in the regular season after signing with Denver in the short offseason. SCROOGED AGAIN Denver was playing on Christmas night for the second straight season, with both ending in double-digit losses. Last year the New Orleans Pelicans beat the Nuggets 112-100 in Denver, stopping a seven-game winning streak. “Two years in a row we weren’t ready to play on Christmas night,” coach Michael Malone said. “Bah humbug.”","401266795"
"No Recap Available","401266796"
"Steph Curry drains a 3-pointer in the second quarter to pass Rick Barry for second on Golden State's all-time scoring list. (0:23) MILWAUKEE -- — Khris Middleton scored 31 points and the Milwaukee Bucks routed the Golden State Warriors 138-99 on Friday to win their first Christmas Day home game in over half a century. Middleton went 10 of 15 overall and 6 for 8 from 3-point range, leading a strong performance from deep for his team. He totaled 58 points in his first two games of the season. “The weeks before the season, I just tried to put in good work, work on my game,” Middleton said. “So far, it's been working for me.” Milwaukee was 20 of 37 on 3-point attempts, while Golden State was 10 of 45. The Warriors were outscored by 65 points in their first two games, the second-highest total in NBA history through two games to 71 points for the 1987-88 Clippers. Golden State lost 125-99 at Brooklyn in its season opener. This was the second-most lopsided score of any Christmas Day game in NBA history. The Syracuse Nationals beat the New York Knicks 162-100 on Dec. 25, 1960. “The thing I was most disappointed in is we just had two good days of practice with our execution working on getting in our offense and making hard cuts and reads, and we did not execute much of anything,” Warriors coach Steve Kerr said. “It was kind of scattered and disorganized. I'm disappointed in that. I've got to take the blame for that. I'm the head coach.” Milwaukee's only other Christmas home game came during the franchise’s inaugural season in 1968. The Bucks were on the road for Christmas the last two seasons, losing at Philadelphia in 2019 and winning at New York in 2018. Bucks players got a Christmas surprise before the game when they received videotaped messages from their families in a move orchestrated by team officials. “It was definitely the best gift that I got today,” Bucks guard Jrue Holiday said. Then they went out and delivered a dominant performance to bounce back from a season-opening  122-121 loss at Boston  in which Celtics star Jayson Tatum banked in a go-ahead 3-pointer and Milwaukee’s Giannis Antetokounmpo missed a potential tying free throw in the final second. Antetkounmpo had 15 points and 13 rebounds against Golden State, but the two-time reigning NBA MVP shot 4 of 15 from the floor and 7 of 15 from the foul line. Stephen Curry scored 19 points for Golden State, and rookie James Wiseman had 18. Andrew Wiggins had 12. Jordan Poole and Brad Wanamaker added 11 each. Donte DiVincenzo and D.J. Augustin each scored 13 for Milwaukee. Holiday had 12 and Bobby Portis added 10. TIP-INS Warriors: F Draymond Green sat out for the second straight game because of a sore right foot. … This marked the 12th time Kerr was part of a Christmas Day game. He has played in five and coached in seven. … The Warriors dropped to 13-17 in Christmas Day games. This was their eighth straight Christmas Day appearance. Bucks: Augustin made his Bucks debut after sitting out the Celtics game due to a strained left calf. The 33-year-old Augustin signed with the Bucks last month after spending the last four seasons with Orlando. CURRY MILESTONE WATCH Curry increased his career points total to 16,458, overtaking Rick Barry (16,447) to move into second place on the Warriors' list. Wilt Chamberlain holds the franchise record after scoring 17,783 points for the Warriors. Curry was 2 of 10 from 3-point range to give him 2,499 career 3-pointers. The two-time MVP is looking to join Ray Allen (2,973) and Reggie Miller (2,560) as the only NBA players to make at least 2,500 3-pointers. Curry went 5 of 5 from the line to extend his streak of consecutive successful free-throw attempts to 55. He is chasing Barry's franchise record of 60 straight from 1976-77.","401266797"
"Jayson Tatum hits the tough fade away 3-pointer with Kyrie Irving right on him as the shot clock expires. (0:29) BOSTON -- — Kyrie Irving scored 37 points with eight assists in his return to Boston and Kevin Durant added 29 for Brooklyn on Friday to lead the Nets to a 123-95 victory over the Celtics. Jarrett Allen added 11 rebounds for the Nets, who remained perfect so far this season and sent Boston to its first loss. Irving was 7 of 10 from 3-point range in his first regular-season game at TD Garden since he opted out of his Celtics contract in 2019. “We’re going to continue to see them. We’re in the same division,” Irving said, adding that there was “nothing added” to his motivation in playing his former team. Jaylen Brown scored 27 with eight rebounds for the Celtics and Jayson Tatum had 20 points and eight boards. The Celtics beat Milwaukee in their opener on Wednesday on Tatum's last-second shot over Giannis Antetokounmpo, but they couldn't do it again in their second straight matchup against a team expected to contend in the Eastern Conference this season. “The benefit of playing these two games against two other great teams is that it forces you to be better,"" Celtics guard Marcus Smart said. ""It tests you to see where you’re at, it sets the bar, and now you know what you have to strive for.” The game began after a moment of silence for former Celtics player and coach K.C. Jones, who died earlier Friday. Durant scored 16 points in the third quarter, when the Nets outscored Boston 35-23 to turn a three-point deficit into an 86-77 lead. He scored nine straight Brooklyn points at the beginning of the third when the Nets took the lead for good. ""It’s still impressive to watch after all these years,"" Nets coach Steve Nash said. “For him to have little runs like that is nothing in his mind. For mere mortals in the NBA, it’s impossible to think of.” Boston led by three at the half before being outscored 35-23 in the third quarter, including a 9-0 run that turned a three-point edge into a 82-70 lead. It was 86-79 early in the fourth when the Nets, even with Irving and Durant on the bench, again scored nine in a row to open a 16-point lead. TIP-INS Nets: Brooklyn has beaten the Warriors with Klay Thompson and Draymond Green sitting out and the Celtics with Kemba Walker injured. “We just need to stay hungry. This means nothing,” Nash said. ... It was Durant’s 10th visit to the TD Garden in 14 seasons -- his fewest in any NBA city. Celtics: Jeff Teague was perfect from 3-point range in the exhibition season and 4 for 4 in the regular season opener before missing his first in the third quarter on Friday. ... Tatum scored zero points in the first quarter and 12 in the second. ... Tatum’s passed Walter McCarty and moved into eighth place on the Celtics’ all-time 3-pointer list, with (418). Isaiah Thomas is seventh with 460 and Paul Pierce is first with 1,823. ... Celtics coach Brad Stevens was called for a technical foul arguing about a foul call against Daniel Theis in the second quarter.","401266798"
"LeBron James jokes about how he has to drink wine to alter his free throw shooting, especially after an air ball at the line tonight. (0:44) LOS ANGELES -- — When LeBron James checked the stat sheet as he left the Staples Center court after his latest high-scoring Christmas victory, he realized the Lakers had scored 138 points with a mere 22 from him. The NBA champions already look like they could be even better this year. In their second game of the new season, even Luka Doncic didn't stand a chance of keeping up. Anthony Davis scored 28 points and James became the second-leading Christmas scorer in NBA history during the Los Angeles Lakers' 138-115 victory over the Dallas Mavericks on Friday night. Montrezl Harrell scored 17 of his 22 points in the second half, and Dennis Schröder had 18 points and six assists in a second strong game for both new additions to the champs. Los Angeles outrebounded Dallas 53-27 and closed out its first win of the season with a dominant fourth quarter. “We have the ability to where we can have four, maybe even five guys that can score in the 20s any given night,” James said. “As long as we defend and we’re efficient, it’s a beautiful thing to see.” Doncic had 27 points and seven assists in his first starring role in the NBA’s showcase Christmas evening game for Dallas. Josh Richardson and Trey Burke had 17 points apiece as the Mavs started 0-2 with a late fade. Dallas' three offensive rebounds were fewer than Harrell, who had five. “You can’t win a game where the second-chance points are 35-0,” Doncic said. “It’s as simple as that. We box out, we win the game."" The Lakers were aggressive and accurate from the opening tip, taking a 69-57 halftime lead while hitting 61.4% of their shots. Doncic went 3 for 10 in the first half but combined with Burke for 22 points in the third quarter to keep it close. “The more we play with each other, the more we’re going to figure things out,” Davis said. “We prided ourselves on not losing two in a row last year, so we wanted to come out and make sure we do that.” HOLIDAY CHEERS James moved into second place behind Kobe Bryant for the most points scored on Christmas, passing Oscar Robertson in the third quarter. James has 383 points in 15 games on Christmas, while Bryant had 395 in 16 holiday appearances. TIP-INS Mavericks: Kristaps Porzingis is on the Mavericks’ trip while recovering from knee surgery in October. Coach Rick Carlisle said the Latvian big man is “making progress all the time. I’m confident in saying it’s weeks, not months (before his return, but that’s all I’m going to tell you. He has a ways to go.” ... This was Dallas' only scheduled meeting with the Lakers this season. Lakers: Davis was accidentally elbowed in the face by Burke in the first quarter. He had a split lip, but stayed in. ... ESPN reported Schröder has already opened contract extension talks with LA, and the German guard confirmed he would “love to” sign a long-term deal: “It's just got to be fair on both sides.” ... Wesley Matthews, Marc Gasol and Alfonzo McKinnie all scored their first points for the Lakers after going scoreless in the opener. ... They wore powder-blue warmups over their silver-on-white Christmas uniforms with blue accents.","401266799"
"Giannis Antetokounmpo says he's upset he missed the tying free throw but hopes to learn from it moving forward. (1:29) BOSTON -- — Giannis Antetokounmpo couldn't stop Jayson Tatum from knocking down a “tough, tough, tough” shot. Then the reigning MVP and defensive player of the year missed one of the easiest. Tatum banked in a fallaway, go-ahead 3-pointer in the final second, and Antetokounmpo missed a potential tying free throw with 0.4 seconds left, allowing the Boston Celtics to escape with a 122-121 victory over the Milwaukee Bucks on Wednesday night in the teams' season opener. “Ever since I was a kid, I always wanted to be in that position,” said Tatum, who scored 30 points. “If it goes down or not, that’s what I work so hard for. You just want to be in that moment.” Jaylen Brown scored 33 points for Boston, which entered the fourth quarter leading by 17 points. The Celtics trailed 120-119 when Tatum dribbled the clock down from 8.9 seconds before lofting a high-arcing 3 over Antetokounmpo  that kissed the glass on its way down. “I think aside from the ball going in the basket, I’m not sure we could have defended Tatum much better than we did,"" Bucks coach Mike Budenholzer said. ""I thought Giannis did a great job individually, great contest. Credit to Tatum, he banked in a 3 at the end of the clock.” Antetokounmpo called it a “tough, tough, tough 3.” Tatum said the glass wasn't really part of the plan. “Once I let it go I knew it was going to hit the backboard,” he said. “But I didn’t necessarily try.” The ensuing inbounds pass was thrown at the rim and Antetokounmpo tried to tip it in, but he was fouled. He made the first foul shot, but bounced the second off the front of the rim. “Obviously, there’s a bit of a weight on your shoulder because you know if you miss, that’s it for your team,"" said Antetokounmpo, who scored 18 of his 35 points in the fourth quarter. “I’m a winner. I want to do whatever it takes for my team to win. But you learn from every situation that basketball puts you in.” Khris Middleton had 27 points and 14 rebounds and big offseason acquisition Jrue Holiday scored 25 points for Milwaukee. The Bucks had the best record in the NBA in each of the past two seasons but didn’t make it out of the Eastern Conference finals. Milwaukee led by nine points, 48-39, midway through the second quarter before Boston rolled off 10 straight points and 19 of the next 23. Boston led 101-84 after three, but Antetokounmpo outscored the Celtics 10-2 over a two-minute span midway through the fourth to cut a 10-point Celtics lead to 109-107. “We took a good hit and kept ticking,"" Celtics coach Brad Stevens said. TOMMY POINT The Celtics observed a moment of silence for Tommy Heinsohn before the game and played a tribute video at the first break for the player, coach and broadcaster who was with the team for more than 60 years and all 17 of its NBA titles. Heinsohn, who died last month at the age of 86, won eight championships in nine years as a Celtics player from 1956-65. He won three more titles as a coach and was the fourth person inducted in the basketball Hall of Fame as both a player and a coach. The Celtics lowered eight of their championship banners courtside, picking the ones they deemed to have special meaning to Heinsohn. TIP-INS Bucks: During the game, the Bucks exercised their fourth-year team option on guard Donte DiVincenzo for the 2021-22 season. DiVincenzo had 15 points and five assists. Celtics: Newcomers Jeff Teague scored 19 points in 25 minutes, and Tristan Thompson had 12 points and eight rebounds.","401266804"
"Steph Curry goes for 20 points and 10 assists in his first regular-season game since March as Golden State falls to Brooklyn on opening night. (1:41) NEW YORK -- — Kevin Durant shook off 18 months of rust in a matter of minutes. Durant looked good as new against his old team, Kyrie Irving was even better and the Brooklyn Nets emphatically kicked off the Steve Nash era with a 125-99 victory over the Golden State Warriors on Tuesday night in the NBA's season opener. Durant finished with 22 points in 25 minutes of his first official game since rupturing his Achilles tendon while playing for Golden State in Game 5 of the 2019 NBA Finals. It's a new start for Durant, but he did the same things he's been doing for years. “I tried not to make too big a deal out of this whole thing and realize I’ve been playing this game since I was 8 years old, so just got to revert back to what I know,” Durant said. Irving led Brooklyn with 26 points and Caris LeVert scored 20 as the Nets led by as many as 38, pouring on the points the way the Phoenix Suns did when Nash was their point guard, or more recently Golden State did when Durant was their All-Star forward. The Nets made the playoffs last season but now are expected to contend for the Eastern Conference title after finally getting Durant and Irving on the court together. They used the first game of the shortened, 72-game season to prove they might be worth the hype. “I think our goals are a lot higher this year and we just want to be able to come in and dominate and do that consistently,” Irving said. Stephen Curry had 20 points and 10 assists for the Warriors, a depleted team that looks nothing like the powerhouse that won two titles in Durant's three seasons there. Durant left shortly after having surgery following his injury and was expected to sit out the entire 2019-20 season even before it was suspended in March because of the coronavirus pandemic. Teammates who have worked out with him said the four-time scoring champion was back in top form and Durant quickly backed up their boasts in a mostly empty Barclays Center. He made his first three shots, one a 3-pointer and another while being fouled, and was in double figures in fewer than five minutes. He did everything but keep up with Irving, who made three 3-pointers and had 17 points in 9 1/2 minutes of the opening quarter, when the Nets led by as many as 21. Irving, himself coming back from injury after playing just 20 games last season because of shoulder problems, had Brooklyn’s last two baskets of the first half, including a deep 3-pointer with 4.1 seconds left that made it 63-45. Warriors coach Steve Kerr said he was happy for Durant but upset with what he saw from his team, trying to bounce back after winning a league-low 15 games last season. “Both Kevin and Kyrie just kind of had their way in the first half,"" he said. ""So the lack of physicality and competition were the most disappointing things.” Durant then scored 10 more in Brooklyn's 36-point third quarter, ending his night for good late in the period. No. 2 pick James Wiseman started at center despite his limited preparation and had 19 points and six rebounds. But the Warriors, playing without Draymond Green because of a sore right foot, need to find more shooting around Curry with Klay Thompson set to miss a second straight season. Andrew Wiggins was 4 for 16 for his 13 points and Kelly Oubre Jr. was 3 for 14. TIP-INS Warriors: Kerr said Green planned an individual workout Tuesday and would hopefully do some group work Wednesday when they remained in New York to practice. ... Wiseman, at 19 years, 266 days, became the third-youngest Golden State player to start a game behind Andris Biedrins (18, 352) and Anthony Randolph (19, 179). ... The Warriors signed Juan Toscano-Anderson, who started six games for them last season, to a two-way contract. Nets: The Nets snapped a seven-game losing streak in season openers. They are 1-0 for the first time since Nov. 3, 2012, their first game at Barclays Center after moving from New Jersey. ... Brooklyn re-signed G Chris Chiozza to a two-way contract Tuesday. He played in 18 games for the Nets last season. ... The Nets honored the essential workers who have helped New York fight the coronavirus, raising a banner on one end of Barclays Center. TRAVELING FOR THE HOLIDAYS Golden State is starting the season on a four-game Eastern road trip, including a Christmas game at Milwaukee. It’s the first time the Warriors began in the Eastern time zone since 1975.","401266805"
"The Clippers are fueled by Paul George scoring 33 points on 13-of-18 shooting from the field as they go on to defeat the Lakers on opening night 116-109. (2:15) LOS ANGELES -- - After the Los Angeles Lakers got their championship rings, the Los Angeles Clippers gave a performance that showed this retooled team is determined to contend for its own jewelry several months from now. Paul George scored 26 of his 33 points in the second half, Kawhi Leonard added 26 points and the Los Angeles Clippers rallied past the Los Angeles Lakers on the NBA champions' ring ceremony night for a 116-109 victory Tuesday. George went 13 of 18 with five 3-pointers in an outstanding first game since agreeing to add four years and $190 million to his contract with the Clippers, who never trailed in the latest meeting of Southern California's two NBA powerhouses. The Clippers beat the Lakers in the season opener for the second straight year while winning coach Tyronn Lue's debut. The Clippers stayed in their locker room while the Lakers received their rings, but they emerged with purpose and determined play - from their two superstars in particular. ""Our focus was on us,"" Lue said. ""The Lakers, they deserved that ring. They had a great year, and you can't take nothing away from them. Our focus wasn't really on the Lakers. They were the best team last year, so congratulations to them again, but now we're moving on."" LeBron James scored 22 points and Anthony Davis had 18 for the Lakers just 72 days after they finished off the Miami Heat in the NBA bubble. James said he turned his ankle ""pretty good"" in the second half, leading him to play just 28 minutes. ""I'm happy today is over with and we can focus on the season, but it's just a lot to process,"" James said. ""It felt weird having a basketball game today."" The Lakers returned from the shortest offseason in league history and celebrated  the franchise's 17th title, but they couldn't keep up with George and Leonard down the stretch. Lakers coach Frank Vogel also limited James' playing time and kept Davis to 31 minutes, anticipating the long grind ahead on his veterans after a 10-week offseason. ""It's not ideal, but I do feel it's necessary to manage those guys' minutes the right way,"" Vogel said. ""Getting through this stretch healthy is a priority, and evaluating how our new guys fit is a priority when we haven't had a normal amount of time to do that. The five guys on the floor have got to be better than they were tonight."" Serge Ibaka scored 15 points in his debut for the Clippers, who hadn't played since blowing a 3-1 playoff series lead to Denver and ruining a much-anticipated conference final showdown with the waiting Lakers in the bubble. The collapse led to coach Doc Rivers' departure, and Lue moved down the bench to take over a star-studded team with several new additions. The Lakers fell behind by 22 points under the ring hangover in the first quarter, but they erased all but two points of the deficit in the second. The Clippers pulled away late in the third with George scorching a series of one-on-one defenders. He scored 11 more points in the fourth to seal it. ""We're not thinking about last year,"" Leonard said. ""It's a different team. I'm just happy that we kept playing basketball the right way. Even if we lost the lead, we turned around and kept playing our basketball. We ran our offense, and that's what we take pride in tonight. Everybody had each other's back and was staying positive."" TIP-INS Clippers: Nicolas Batum and Ibaka started for their new club. ... Former Lakers Lou Williams and Ivica Zubac scored 11 points apiece. Lakers: James believes he will be fine to play on Christmas, saying he'll get extensive treatment. He also joked about another solution: ""I'll drink some wine that will flow right to the ankle."" ... Dennis Schröder and fellow newcomer Marc Gasol were in Vogel's starting lineup. Gasol had no points and five fouls in 12 minutes. ... Wesley Matthews also went scoreless in his Lakers debut. DEBUTS Batum had three points and six assists in 28 minutes in his Clippers debut, while new $64 million swingman Luke Kennard had four points in 21 minutes off the bench. Montrezl Harrell had 17 points and 10 rebounds in a strong debut after moving down the hallway from the Clippers to the Lakers last month. Schröder also was impressive in his Lakers debut, with 14 points, 12 rebounds and eight assists. ""Those guys are going to be big-time players for us,"" Vogel said.","401266806"
"No Recap Available","401267150"
